timestamp_utc,symbol,weight,base_score,sentiment_raw,sentiment_z,sentiment_rows,combined_score
2026-05-29T21:24:57+00:00,STX,-0.005111111111111111,-3.9278063627497173,0.0,0.0,0,-3.9278063627497173
2026-05-29T21:24:57+00:00,SWKS,-0.005111111111111111,-2.083197636534111,0.0,0.0,0,-2.083197636534111
2026-05-29T21:24:57+00:00,MU,-0.005111111111111111,-4.0,0.0,0.0,0,-4.0
2026-05-29T21:24:57+00:00,SMCI,-0.005111111111111111,-2.4974286038347113,0.0,0.0,0,-2.4974286038347113
2026-05-29T21:24:57+00:00,NXPI,-0.005111111111111111,-3.9522481367084374,0.0,0.0,0,-3.9522481367084374
2026-05-29T21:24:57+00:00,FSLR,-0.005111111111111111,-3.1300975399835087,0.0,0.0,0,-3.1300975399835087
2026-05-29T21:24:57+00:00,AMD,-0.005111111111111111,-2.902612772037929,0.0,0.0,0,-2.902612772037929
2026-05-29T21:24:57+00:00,ON,-0.005111111111111111,-2.766608215288811,0.0,0.0,0,-2.766608215288811
2026-05-29T21:24:57+00:00,LRCX,-0.005111111111111111,-2.3554317218791736,0.0,0.0,0,-2.3554317218791736
2026-05-29T21:24:57+00:00,VTRS,-0.005125,-2.0984774100574164,0.0,0.0,0,-2.0984774100574164
2026-05-29T21:24:57+00:00,PFE,-0.005125,-0.8919645121958669,0.0,0.0,0,-0.8919645121958669
2026-05-29T21:24:57+00:00,UNH,-0.005125,-0.9605193011540417,0.0,0.0,0,-0.9605193011540417
2026-05-29T21:24:57+00:00,ELV,-0.005125,-0.8081595786074401,0.0,0.0,0,-0.8081595786074401
2026-05-29T21:24:57+00:00,LLY,-0.005125,-0.699497694578107,0.0,0.0,0,-0.699497694578107
2026-05-29T21:24:57+00:00,INCY,-0.005125,-1.0821538425027637,0.0,0.0,0,-1.0821538425027637
2026-05-29T21:24:57+00:00,IQV,-0.005125,-1.1436875429448223,0.0,0.0,0,-1.1436875429448223
2026-05-29T21:24:57+00:00,ALGN,-0.005125,-1.8008216090443558,0.0,0.0,0,-1.8008216090443558
2026-05-29T21:24:57+00:00,BK,-0.005222222222222223,-1.5961940411500435,0.0,0.0,0,-1.5961940411500435
2026-05-29T21:24:57+00:00,FITB,-0.005222222222222223,-1.4698936959524886,0.0,0.0,0,-1.4698936959524886
2026-05-29T21:24:57+00:00,BAC,-0.005222222222222223,-1.53469785452241,0.0,0.0,0,-1.53469785452241
2026-05-29T21:24:57+00:00,GS,-0.005222222222222223,-1.287852245041454,0.0,0.0,0,-1.287852245041454
2026-05-29T21:24:57+00:00,MS,-0.005222222222222223,-1.72146549464435,0.0,0.0,0,-1.72146549464435
2026-05-29T21:24:57+00:00,KEY,-0.005222222222222223,-1.1309417218873001,0.0,0.0,0,-1.1309417218873001
2026-05-29T21:24:57+00:00,JPM,-0.005222222222222223,-1.2594140060714527,0.0,0.0,0,-1.2594140060714527
2026-05-29T21:24:57+00:00,TRV,-0.005222222222222223,-1.0990078681996995,0.0,0.0,0,-1.0990078681996995
2026-05-29T21:24:57+00:00,STT,-0.005222222222222223,-1.0563294486005725,0.0,0.0,0,-1.0563294486005725
